report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source
172a8c02-d0ce-4c91-9117-97cb761ff36b,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
9b4231e2-5c56-49cc-af74-95224dfbd824,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
c97be5cc-c10e-490d-968c-36eb6d2050fc,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
d29de9db-99cf-436e-9ca1-051033751983,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
6f9a078b-0aa0-4b74-9aa7-432527d97112,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
bf1a40fe-9da2-4990-9ee4-7f578a70226e,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
4db37350-7f02-4777-bc77-7cc663c9fed8,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
a18242ad-6a06-47aa-b64a-dd3416a44538,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Pump,synthetic
e7350a31-29b4-4522-b47d-5730b920fc77,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Valve,synthetic
94d0f0d7-c0f8-47c2-82de-1d336c290f1e,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Compressor,synthetic
a2519c18-3dc4-448f-9c06-fc13cc4115a5,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
d470c1be-a579-4a6c-b254-5e3277b7ff8c,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
b7031a26-399c-407d-af57-f10a28c71da4,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
ad06af74-1851-48f1-8f07-013fd3712ffd,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Pump,synthetic
544dfc48-53fb-4140-af8f-6b363603eeae,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Heat Exchanger,synthetic
126a05d6-f3bc-4742-ba86-a0be51ea8c16,<div><p>Small oil spill near Valve at Unit B. Cleaned up promptly.</p></div>,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Valve,synthetic
350106a2-42db-4fae-88ef-20525925aac0,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Compressor,synthetic
8473aae6-117b-473d-a339-1b0c79fcad97,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
930d0edb-2c58-4337-8d6d-e90b255d3bdd,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit B,Compressor,synthetic
29d204c3-4c4d-45b4-8478-9a6b7ef5f5f7,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit A,Compressor,synthetic
58436cf5-da48-49a7-91d9-ed4463bc1533,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
d7cc3b37-c874-4fad-9c07-53d572894c31,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
9e788b40-bda0-4def-8d65-26b782e45b15,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
c60cfc2a-6a48-44f7-9c39-2e458a099301,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
b739a063-3018-406f-8c0d-303a99529b01,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
53238632-e2c3-4d97-a46e-14aa34e53c4f,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
f05c95a8-0b06-4836-81fb-4ed17120c481,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
afe6af9f-a96a-428d-ac1c-2cde78908b60,Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Compressor,synthetic
4195054a-4efc-4417-8099-db3888eeb923,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
321ea8e7-03f7-454f-8eb1-bf8db0fd61eb,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
51f4dc57-a1d1-4f35-92ac-fc6f678f7338,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
39c9dcbe-5d1a-4afc-9d32-6357a94315b7,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
1e80cb12-59b8-4d9b-a04c-c50b85756eb8,,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic
54f56670-b762-4433-9cc7-7976eba8ffff,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
7f9594bb-56ae-4234-b813-ea014260e08f,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Heat Exchanger,synthetic
75fe5910-c8a2-42cb-bab4-fce7c85e5033,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
858cf156-b4e7-404e-a7d3-859e0e0a410a,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
ebabeeca-1b9d-42e0-9542-3d174b1681de,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Pump,synthetic
8f770066-c825-4ec4-81dc-39dd9701e219,Worker entered the confined space at Offshore Platform 1 without conducting a gas test. No standby person was present.,Near Miss,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Heat Exchanger,synthetic
5ddbe6b2-fc4c-478c-81b7-f5adb7027ab0,<div><p>Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.</p></div>,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
34ed8d4d-33f9-44a6-8498-eefdba27e10b,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
1e7dd692-eebd-41a4-9d82-7db2ae4a7650,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic
e89269aa-078d-42df-ad22-9a4e69a9f21d,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic
a7381939-7700-46ce-80f4-a685676719d9,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Pump,synthetic
01de4453-98b8-4dcc-8c4e-50704e08afd3,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
7aac2db2-8292-4d7c-b821-cf00ea10394c,Worker entered the confined space at Unit A without conducting a gas test. No standby person was present.,Near Miss,YES,Pressure,HIGH,,,,,Unit A,Heat Exchanger,synthetic
a7959057-e70c-4e2c-9942-ff384bc9ce76,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
357f80cd-77cf-4c93-93d9-d110ac5b4a61,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
4e298205-2259-46da-b3cd-15d3d9300520,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Compressor,synthetic
24263394-4dfd-419f-9d3d-99f787fa6d52,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic
0a87b39f-9086-42f6-bf5a-449f90081626,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Pump,synthetic
2e6a3feb-c3d9-429c-9e54-5f985925b166,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
f9426879-fad8-4c94-8872-d2052fc84dd4,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Valve,synthetic
74df44c7-3d26-493d-8555-060f6d097107,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Compressor,synthetic
a0747649-95a4-430c-8576-dc5b8912cf45,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
8b7718fa-11f3-414c-b76d-f847e956b9ac,Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Pump,synthetic
5fe8b2c4-05f7-46a7-a609-39f5c243c355,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit B,Valve,synthetic
5ec6ad0d-f111-43ef-840c-a42a2f03cfd8,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
b7050733-1f40-467a-9a42-7e430f53c3c4,Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Pump,synthetic
84614ea2-3a6c-4235-b501-cbccf68f6df1,Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
20e76c13-8bd6-4900-9f0a-1e5c0b2c7f73,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
209dd3ce-7c88-49bf-b29e-4f5c372fb52d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Valve,synthetic
6b70a4b3-76f8-4f74-957b-278628d24299,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Heat Exchanger,synthetic
392f547d-70df-4bab-8d9d-d52666f8ac5e,"During maintenance of the Electrical Panel at Offshore Platform 1, the technician started work without isolating the equipment. The Electrical Panel was still energized.",Unsafe Act,YES,Pressure,CRITICAL,,,,,Offshore Platform 1,Electrical Panel,synthetic
51a48ac3-fdf9-41b8-b633-aac614aac67c,"During maintenance of the Electrical Panel at Offshore Platform 1, the technician started work without isolating the equipment. The Electrical Panel was still energized.",Unsafe Act,YES,Pressure,CRITICAL,,,,,Offshore Platform 1,Electrical Panel,synthetic
fc556a5e-3987-40c5-aadb-81984da41fd0,Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Compressor,synthetic
af18638f-1a02-4f79-8235-282768cb32d3,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
55291c43-36c7-4d97-9c8c-7cd224aeb846,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
20346a42-09aa-4aed-bc30-043fa613fbe2,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Pump,synthetic
4178a411-5ce1-4a0f-86f9-285e9c34d07c,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Pump,synthetic
269619e7-7375-4e2a-9c2b-77b556001788,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
e99498e1-dca1-4f4c-a53b-e3625da7adfa,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
d18bb8a4-c60b-418c-b337-bf912cd8e49d,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Electrical Panel,synthetic
18c40de1-9ae7-4aa2-8ce7-e922378487bd,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic
03b8265f-cc1d-4919-bb4e-368028bcb053,Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Offshore Platform 1,Pump,synthetic
2ecfa549-e3fb-469f-9796-8b743ceb35c0,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
e9039978-fa65-4107-9fe6-df7295ce9366,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
131b0e41-79bf-44f2-92b0-f7523e2c5bb6,Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
6d3154b4-5d61-43c9-9ecb-afda0de2f880,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
50884e94-6ab1-496a-b95b-c9bc96aa185b,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
ebe116ff-5a9e-48ef-a7f3-08eb4b792823,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Valve,synthetic
9bbbd49a-e8cc-4041-9d84-8a9742c79341,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
c3ff80be-fda6-4c47-91e9-f5610c63f7e2,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Valve,synthetic
6cd8474a-f184-4a22-8c3c-b73bf9e4e912,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic
4c3dfd80-7bdf-4587-8ae1-7d3dc02700b3,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
00c179bd-90db-4c25-a71c-43b634162fc9,Small oil spill near Heat Exchanger at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Heat Exchanger,synthetic
abeecfb1-853b-44f5-b6b1-8bd6758663cf,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Compressor,synthetic
5227b799-9ad1-4ccb-afae-3097c0b7729e,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Compressor,synthetic
76cb2d60-76d8-43fc-b4bc-705bca322ef6,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Heat Exchanger,synthetic
af2a8fbe-3ba7-47e8-aa12-43f3acd40ab6,"While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Pressure,CRITICAL,,,,,Offshore Platform 1,Electrical Panel,synthetic
a7844d77-aafb-4f48-a3b9-2a5a9b4a1f6e,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
15f6b1b0-257f-4a59-83fd-bc4a9d7b97c9,"During maintenance of the Heat Exchanger at Unit A, the technician started work without isolating the equipment. The Heat Exchanger was still energized.",Unsafe Act,YES,Pressure,CRITICAL,,,,,Unit A,Heat Exchanger,synthetic
7872ab95-143a-4205-b353-b879678d3632,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
4c7f1e9e-fc06-409d-bd54-e982ae2bb887,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Unit A,Pump,synthetic
8ef20af7-23df-49c8-9da6-1b881770f4dc,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit A,Heat Exchanger,synthetic
6233afe4-3271-4099-b9c5-bc0a899fdab1,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
b08916bb-802c-4776-ab24-86b59e54795b,Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Pump,synthetic
5c512b5c-e61b-45b2-b5d2-db519ba20582,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
24920721-2313-48bc-9508-d7ec42373238,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
a1f2cef7-55fd-4d69-93bf-fe9eb55ab4eb,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
ffbb0231-0c5f-4cf0-abf8-9609da375ae3,Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Refinery Sector 4,Compressor,synthetic
e2b12e21-3130-4d8e-9dc2-bd75aa047a2b,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Compressor,synthetic
