report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped,report_text_clean
0c5ba5af-faf1-41bc-bdfc-3f1da36c38b8,[Oct 2] Report by W-9229: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,,cleaned up,,,[Oct 2] Report by W-9229: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
7866cbe5-07d1-4a64-a90f-256a0818f0ca,[Oct 11] Report by W-3675: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,colleague intervened,replaced equipment,retrained staff,False,[Oct 11] Report by W-3675: Worker observed not wearing safety glasses at Unit A.
3f085df2-feff-40a3-b9c6-e6991098aa2c,[Oct 13] Report by W-4147: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Unit B,Heat Exchanger,synthetic,,,cleaned up,retrained staff,,[Oct 13] Report by W-4147: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
03d0b301-7335-47ef-9802-586338301866,[Oct 13] Report by W-9874: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Valve,synthetic,,,replaced equipment,updated procedures,False,[Oct 13] Report by W-9874: Trip hazard due to loose cables near Valve. Cables were immediately organized.
79612514-fafc-49f9-80e9-2078f6a16273,[Oct 24] Report by W-2126: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Pump,synthetic,reported to supervisor,supervisor intervened,cleaned up,,False,[Oct 24] Report by W-2126: Trip hazard due to loose cables near Pump. Cables were immediately organized.
1b8e4ee1-0020-46c0-9f2f-7307e26452a5,[Oct 15] Report by W-1623: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,,cleaned up,retrained staff,False,[Oct 15] Report by W-1623: Trip hazard due to loose cables near Valve. Cables were immediately organized.
397aae82-4fb0-4731-af35-39fcdfb7a9b2,[Oct 28] Report by W-2248: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,colleague intervened,replaced equipment,updated procedures,,[Oct 28] Report by W-2248: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.
6ed13f9e-e10c-4356-a5f1-2ab3371cd659,<div><p>[Oct 26] Report by W-8327: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.</p></div>,Unsafe Act,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic,,supervisor intervened,replaced equipment,retrained staff,False,[Oct 26] Report by W-8327: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.
cc2e040b-c07f-481a-b006-1300b6706d1e,[Oct 14] Report by W-2309: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,,,replaced equipment,updated procedures,True,[Oct 14] Report by W-2309: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.
156060f7-806b-485b-93b8-acca1adba686,[Oct 24] Report by W-8037: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit A,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,False,[Oct 24] Report by W-8037: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
49285f79-1a6e-4947-9b8b-aeba1f7beb5c,[Oct 23] Report by W-9554: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,,,cleaned up,updated procedures,False,[Oct 23] Report by W-9554: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
0cbb2f00-382e-4c9c-8643-985d7e226f1b,[Oct 27] Report by W-4072: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Pump,synthetic,,colleague intervened,replaced equipment,updated procedures,True,[Oct 27] Report by W-4072: Worker observed not wearing safety glasses at Unit A.
814bce45-0760-4797-a7aa-82a67b6bc9fa,[Oct 22] Report by W-2874: Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Pump,synthetic,stopped work,colleague intervened,replaced equipment,retrained staff,False,[Oct 22] Report by W-2874: Small oil spill near Pump at Unit B. Cleaned up promptly.
4ca1af10-4175-4467-ab47-97097f881656,[Oct 10] Report by W-3327: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,,colleague intervened,,updated procedures,True,[Oct 10] Report by W-3327: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.
59dd886b-32fe-44aa-b74f-74272c5c4ff9,[Oct 14] Report by W-9857: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,retrained staff,,[Oct 14] Report by W-9857: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
cf1e5361-3323-499d-ac11-23d922c0212f,[Oct 7] Report by W-8270: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,stopped work,,,updated procedures,,[Oct 7] Report by W-8270: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
ddc9544b-cc0c-4ef7-8f57-8adf0fa51f9b,[Oct 17] Report by W-7920: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,supervisor intervened,,updated procedures,True,[Oct 17] Report by W-7920: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
1719d16e-9959-4d35-a1e2-42d8cb0511f9,[Oct 15] Report by W-1285: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,cleaned up,updated procedures,False,[Oct 15] Report by W-1285: Worker observed not wearing safety glasses at Unit B.
8a0c4b04-c96f-4399-b1d1-f356df997381,[Oct 19] Report by W-9369: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,reported to supervisor,,replaced equipment,updated procedures,False,[Oct 19] Report by W-9369: Worker observed not wearing safety glasses at Unit A.
771f296f-37ab-4306-adbc-4e622ef984e1,[Oct 16] Report by W-7455: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,,cleaned up,retrained staff,,[Oct 16] Report by W-7455: Worker observed not wearing safety glasses at Unit B.
9f602ba5-369a-4ab0-83e5-8a202c6566e1,[Oct 24] Report by W-5219: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,,,,,[Oct 24] Report by W-5219: Worker observed not wearing safety glasses at Refinery Sector 4.
ee8d66f9-f720-47de-bb63-67efee59585d,[Oct 12] Report by W-9705: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,colleague intervened,cleaned up,,False,[Oct 12] Report by W-9705: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
1c42f8dd-d2ef-4e23-878d-1712cfc76adf,[Oct 15] Report by W-9245: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,cleaned up,updated procedures,False,[Oct 15] Report by W-9245: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
d4dc3303-8505-4004-8040-d3d97092a003,[Oct 22] Report by W-6206: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Confined Space,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,cleaned up,,True,[Oct 22] Report by W-6206: Worker observed not wearing safety glasses at Offshore Platform 1.
ac922b8c-b2c2-4f1a-8f2c-25b1cd4ac130,[Oct 23] Report by W-9457: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Electrical Panel,synthetic,,supervisor intervened,cleaned up,retrained staff,,[Oct 23] Report by W-9457: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
8af19292-f0b8-4e9e-91ef-cb1ff04bcace,"[Oct 18] Report by W-1386: While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,,,updated procedures,False,"[Oct 18] Report by W-1386: While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall."
8201a662-8b74-4abf-9465-2ef2c5d8000c,[Oct 16] Report by W-1679: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,stopped work,,cleaned up,,True,[Oct 16] Report by W-1679: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
3ab597d8-fb95-4d50-91ca-ec484df448d1,[Oct 28] Report by W-5612: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic,reported to supervisor,supervisor intervened,,retrained staff,False,[Oct 28] Report by W-5612: Trip hazard due to loose cables near Pump. Cables were immediately organized.
5464d676-a7b3-47fc-aa2d-a24d0631dd22,[Oct 13] Report by W-6232: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,,supervisor intervened,,,False,[Oct 13] Report by W-6232: Worker observed not wearing safety glasses at Offshore Platform 1.
3534987a-7329-467f-8417-d0b868f33414,[Oct 21] Report by W-1306: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Compressor,synthetic,,colleague intervened,replaced equipment,updated procedures,False,[Oct 21] Report by W-1306: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
dddb9759-b70b-46bd-8aa2-a7be671ec49a,"[Oct 24] Report by W-1529: During maintenance of the Heat Exchanger at Unit B, the technician started work without isolating the equipment. The Heat Exchanger was still energized.",Unsafe Act,YES,Confined Space,HIGH,,,,,Unit B,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,,"[Oct 24] Report by W-1529: During maintenance of the Heat Exchanger at Unit B, the technician started work without isolating the equipment. The Heat Exchanger was still energized."
e0e7bcfd-4625-4342-89a4-495f28a14bbe,[Oct 8] Report by W-5406: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Pump,synthetic,,colleague intervened,replaced equipment,,False,[Oct 8] Report by W-5406: Worker observed not wearing safety glasses at Unit A.
1dc61b3b-6664-4100-973a-51d0e51702ee,[Oct 15] Report by W-8064: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,supervisor intervened,,updated procedures,,[Oct 15] Report by W-8064: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.
1eabc06a-699c-4efe-9925-99f4fc4f32a1,[Oct 25] Report by W-7590: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Electrical Panel,synthetic,,colleague intervened,,,True,[Oct 25] Report by W-7590: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
6ab42894-af12-4055-af6c-41d28b002ced,[Oct 10] Report by W-8612: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,,replaced equipment,retrained staff,,[Oct 10] Report by W-8612: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
b36a64d2-401c-4f97-8cc4-23db26e459cb,[Oct 19] Report by W-7194: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,colleague intervened,cleaned up,,,[Oct 19] Report by W-7194: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
9a69c09a-d71d-4fce-a00d-d90eaab41c1e,[Oct 28] Report by W-5515: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Valve,synthetic,stopped work,colleague intervened,replaced equipment,,False,[Oct 28] Report by W-5515: Trip hazard due to loose cables near Valve. Cables were immediately organized.
2caafff2-f057-46f8-b25b-bda104a2e9c1,[Oct 7] Report by W-5855: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,,,,,False,[Oct 7] Report by W-5855: Worker observed not wearing safety glasses at Offshore Platform 1.
10b62d6b-6526-408e-be0e-caa6a8795cd7,[Oct 27] Report by W-2602: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,,replaced equipment,,False,[Oct 27] Report by W-2602: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.
53e83d3a-d936-4fe4-9925-c8e374ed2ecc,[Oct 4] Report by W-9161: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,colleague intervened,cleaned up,retrained staff,False,[Oct 4] Report by W-9161: Worker observed not wearing safety glasses at Refinery Sector 4.
8b6cea2e-4428-44eb-b830-d32b731aa8ab,<div><p>[Oct 1] Report by W-3024: Trip hazard due to loose cables near Valve. Cables were immediately organized.</p></div>,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False,[Oct 1] Report by W-3024: Trip hazard due to loose cables near Valve. Cables were immediately organized.
eda97142-0d26-40e1-b412-b761905b4adf,[Oct 18] Report by W-3384: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Unit B,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,retrained staff,,[Oct 18] Report by W-3384: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.
0826ab88-cf98-456a-a8a9-53e4567f4b3b,[Oct 22] Report by W-8789: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,False,[Oct 22] Report by W-8789: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
fb4e4f74-fd77-4857-a13b-45dcf3b88652,[Oct 2] Report by W-7090: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Compressor,synthetic,,,replaced equipment,retrained staff,False,[Oct 2] Report by W-7090: Trip hazard due to loose cables near Compressor. Cables were immediately organized.
efbde950-e3b8-4f47-b2ab-3ff6ec0159ed,[Oct 26] Report by W-6241: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Electrical Panel,synthetic,stopped work,colleague intervened,cleaned up,updated procedures,,[Oct 26] Report by W-6241: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.
