report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source,immediate_action,intervention,corrective_action,preventive_action,work_stopped
2614c1b6-5f82-4f4b-afad-fc043ac27d4b,,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,,retrained staff,False
691baa0a-5bab-4361-8c00-f43f420888d1,[Oct 5] Report by W-2713: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,supervisor intervened,cleaned up,,False
a24c81be-0b54-427c-8154-970ed404dae2,[Oct 4] Report by W-7115: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,stopped work,supervisor intervened,replaced equipment,retrained staff,
276c1a7c-d43c-4d96-8afd-bf94ec8c8b35,[Oct 3] Report by W-2401: Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic,reported to supervisor,colleague intervened,replaced equipment,,True
f532373e-9e3e-40fc-9a8c-4ebaede2431a,[Oct 4] Report by W-2537: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Compressor,synthetic,reported to supervisor,,,,False
9a222169-f74b-4788-bd43-089dec07a215,[Oct 18] Report by W-4961: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,,,
f2165979-11d4-4a74-87da-9569cbde72ee,[Oct 12] Report by W-6565: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,,updated procedures,
b770104e-d828-4310-b5a0-65356b485ca5,[Oct 7] Report by W-5058: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Valve,synthetic,,supervisor intervened,,retrained staff,
da043e83-7378-45f9-b6a8-76605bb1fbfd,[Oct 1] Report by W-4108: Small oil spill near Compressor at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,,True
b3013eaa-f3b6-43cd-8521-54d569bbc3fd,[Oct 24] Report by W-9301: Small oil spill near Pump at Unit A. Cleaned up promptly.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,updated procedures,False
38ad31eb-efc4-4275-b5df-2cc45490e5d8,[Oct 13] Report by W-9369: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Valve,synthetic,reported to supervisor,,replaced equipment,,False
e22374d3-a08a-44ce-a8a0-b41886aed4dd,[Oct 28] Report by W-2777: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,colleague intervened,cleaned up,updated procedures,False
96241e7f-ca13-41b9-8c21-820f123060fa,[Oct 22] Report by W-2845: Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit A,Heat Exchanger,synthetic,reported to supervisor,,cleaned up,updated procedures,True
85023ab9-2858-414a-90da-244d95faa620,[Oct 3] Report by W-2932: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,,updated procedures,True
cfe369da-dec1-4d64-af2c-097f697c8f17,[Oct 7] Report by W-6881: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,,retrained staff,
15286ec4-0422-4297-b9cf-e54493e3d2c3,[Oct 25] Report by W-5097: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Compressor,synthetic,reported to supervisor,colleague intervened,,updated procedures,False
cfbb4516-7060-4c98-973a-340b8de181a2,[Oct 27] Report by W-1877: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,reported to supervisor,,,updated procedures,False
c95e635a-d0dd-4a5c-a716-9b1a3b429cbf,[Oct 23] Report by W-3737: Worker entered the confined space at Unit A without conducting a gas test. No standby person was present.,Unsafe Act,YES,Pressure,HIGH,,,,,Unit A,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,,True
add4a6f9-dad9-4a4d-837a-35ef65c4fffa,[Oct 14] Report by W-8053: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,reported to supervisor,colleague intervened,,,
261bb444-02d4-49a0-876b-055786e0196b,[Oct 22] Report by W-7526: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,,supervisor intervened,,updated procedures,True
b316ae76-3d8d-4ef4-b63a-2148802f0905,"[Oct 22] Report by W-8071: While working at Offshore Platform 1, worker was at height without fall protection. Serious risk of fatal fall.",Near Miss,YES,Energy Isolation,CRITICAL,,,,,Offshore Platform 1,Heat Exchanger,synthetic,stopped work,,,retrained staff,False
ebfef141-ab75-4d61-9296-2cc68056c5ca,[Oct 26] Report by W-7874: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,colleague intervened,replaced equipment,,
4acdaacc-ece0-44cd-8d67-6556ad874b76,[Oct 14] Report by W-4160: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Pump,synthetic,stopped work,supervisor intervened,,updated procedures,True
3e7f6ac6-8bd0-4c79-a2cf-eed3d129a15d,[Oct 20] Report by W-6812: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,LOW,,,,,Unit B,Valve,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,
9f1eda61-fab5-4871-9cc0-c429bf753536,[Oct 24] Report by W-1795: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,,,,,
c01c6fa2-f899-47fd-be53-c5dc28fc14ff,[Oct 22] Report by W-2905: Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit B,Valve,synthetic,,,,updated procedures,True
a9c90229-6ae0-46fc-95b8-a5afa3de92aa,[Oct 5] Report by W-6858: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic,,,cleaned up,,
86dc1e41-6451-4b83-beb7-c598bd5b50c8,[Oct 22] Report by W-3400: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic,stopped work,supervisor intervened,,retrained staff,True
d2dcc44e-cd46-44bd-af30-4cc9097975d2,[Oct 20] Report by W-2238: Worker entered the confined space at Refinery Sector 4 without conducting a gas test. No standby person was present.,Unsafe Act,YES,Energy Isolation,HIGH,,,,,Refinery Sector 4,Heat Exchanger,synthetic,stopped work,supervisor intervened,,updated procedures,False
88977daf-e1ac-4742-9c75-b4e507f63291,[Oct 14] Report by W-3166: Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic,stopped work,supervisor intervened,replaced equipment,,
f2468fad-be7b-4567-9cdb-dfe182dd5ad5,[Oct 11] Report by W-8803: Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,supervisor intervened,cleaned up,retrained staff,
c09b810f-f93e-454d-a801-3ef5c947a65b,[Oct 6] Report by W-7912: Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,True
66c2cad4-be5d-4447-a165-34c49c05a110,[Oct 27] Report by W-3618: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Heat Exchanger,synthetic,,,,,False
e9202755-c3ad-4414-9bdd-ff92db3982e6,[Oct 11] Report by W-6709: Small oil spill near Pump at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Pump,synthetic,reported to supervisor,supervisor intervened,replaced equipment,retrained staff,True
c3dd7ea7-a2d7-4ef3-9812-fff08baeebf6,[Oct 19] Report by W-8437: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic,,supervisor intervened,replaced equipment,updated procedures,False
c7ad36a7-7fc4-41d6-ad8d-1ee838f4271a,[Oct 12] Report by W-9037: Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Unit A,Electrical Panel,synthetic,stopped work,colleague intervened,cleaned up,,
c96ed7b2-f2e3-4547-81ca-47f54034c8cf,"[Oct 16] Report by W-3305: During maintenance of the Pump at Refinery Sector 4, the technician started work without isolating the equipment. The Pump was still energized.",Near Miss,YES,Working at Height,CRITICAL,,,,,Refinery Sector 4,Pump,synthetic,,,,,
06eb6219-a523-4249-803b-36c48aab8406,[Oct 18] Report by W-5112: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,,replaced equipment,updated procedures,
f0979987-80da-4890-a20f-a4b1951e2532,[Oct 20] Report by W-9193: Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Valve,synthetic,,colleague intervened,cleaned up,updated procedures,
042264c6-9b9c-4fe5-9ded-3d87365db305,[Oct 3] Report by W-7321: Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Electrical Panel,synthetic,stopped work,colleague intervened,cleaned up,updated procedures,False
f921b9a3-5cad-4b35-bebd-a42f813dc0ac,,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Compressor,synthetic,stopped work,supervisor intervened,cleaned up,,
62e10161-2b3a-4d30-adfa-93a35336090c,[Oct 3] Report by W-1230: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Electrical Panel,synthetic,,colleague intervened,,updated procedures,False
0c7ba3ca-12c1-42b5-8518-259c2eaf5b88,[Oct 25] Report by W-3585: Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic,stopped work,supervisor intervened,,updated procedures,
dc38ca27-0665-4410-bd98-7e5b93cca208,"[Oct 13] Report by W-7179: During maintenance of the Heat Exchanger at Unit A, the technician started work without isolating the equipment. The Heat Exchanger was still energized.",Unsafe Act,YES,Pressure,HIGH,,,,,Unit A,Heat Exchanger,synthetic,stopped work,,,retrained staff,
88af673f-b77d-472f-9f28-e642d074d722,[Oct 25] Report by W-5982: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Pump,synthetic,stopped work,colleague intervened,cleaned up,,
3df99736-f2eb-46f1-8e6f-f7a131a2483c,[Oct 4] Report by W-9663: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Compressor,synthetic,,supervisor intervened,,retrained staff,False
53085b79-65b7-48ba-bde8-3df4551cd728,[Oct 11] Report by W-9812: Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,supervisor intervened,,updated procedures,
89985636-4180-4c88-8892-3257161ff9b9,[Oct 4] Report by W-8578: Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic,stopped work,,cleaned up,updated procedures,False
92c52ef7-00a0-432f-813a-cc8304d92fda,[Oct 8] Report by W-4119: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Working at Height,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,True
12939fea-bffa-42bf-89c2-be82cd445c21,[Oct 14] Report by W-7759: Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic,stopped work,supervisor intervened,cleaned up,updated procedures,True
e1ea0ceb-b92c-49ee-9e88-69d1f91a743c,[Oct 27] Report by W-6792: Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic,,supervisor intervened,cleaned up,updated procedures,
fc68527b-1c63-488c-84c2-bf78aa1f1a4a,[Oct 2] Report by W-9485: Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic,reported to supervisor,colleague intervened,replaced equipment,,False
53ece1a1-3c68-4aab-9d7f-8862c3363b51,[Oct 1] Report by W-9345: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,,updated procedures,
abc563aa-022c-41dd-9824-7f3379f0ac94,[Oct 1] Report by W-9345: Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic,,colleague intervened,,updated procedures,
ccbe5cda-805d-4e80-b4a8-f775c627e3cc,[Oct 8] Report by W-4992: Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Compressor,synthetic,,colleague intervened,replaced equipment,updated procedures,False
bbadedb9-f302-447e-8c38-355173d2a7e3,[Oct 22] Report by W-5420: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic,,,replaced equipment,retrained staff,False
4fd4b2ad-a3c8-48dc-98a1-4565ffada3b2,[Oct 11] Report by W-5673: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic,stopped work,colleague intervened,,updated procedures,True
683b02e2-0ad2-4e3d-af12-ca48d4233bc7,[Oct 24] Report by W-5540: Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic,stopped work,colleague intervened,,,
0def3d9c-3df2-4bde-bea9-de219d56b8fe,[Oct 14] Report by W-4469: Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit A,Heat Exchanger,synthetic,,,,,True
dfab5511-7765-43a9-a9db-6989cb03f9c9,[Oct 26] Report by W-8361: Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic,reported to supervisor,supervisor intervened,,updated procedures,
931e8a4b-c3c1-4a24-8d1d-ad3b339ea779,[Oct 25] Report by W-8487: Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Compressor,synthetic,reported to supervisor,supervisor intervened,cleaned up,,True
bcbaed6d-ee39-4b62-8b44-56d5922c2d53,[Oct 22] Report by W-3313: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Valve,synthetic,stopped work,supervisor intervened,,,True
31390789-c6c9-4f93-98ab-e05680490039,[Oct 17] Report by W-9260: Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic,reported to supervisor,colleague intervened,replaced equipment,updated procedures,False
da98648c-852d-4acd-a1e8-397b31873ed1,[Oct 23] Report by W-5764: Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Manual Handling,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic,,,cleaned up,,
4edcbdd6-0058-4757-b3e8-64915ccc4a0d,[Oct 6] Report by W-4254: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Pump,synthetic,,supervisor intervened,,updated procedures,
1ed84d6e-8cfd-45ce-bac9-4451d7717aeb,[Oct 15] Report by W-7628: Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Unit B,Compressor,synthetic,,supervisor intervened,cleaned up,retrained staff,False
83034a54-eaee-4ac3-8d1d-af88623a3835,<div><p>[Oct 1] Report by W-5543: Trip hazard due to loose cables near Valve. Cables were immediately organized.</p></div>,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Valve,synthetic,stopped work,colleague intervened,cleaned up,retrained staff,
